x,y
2015-08-17T02:00:00Z,293.001
2015-08-17T05:00:00Z,293.001
2015-08-17T08:00:00Z,292.99
2015-08-17T11:00:00Z,292.99
2015-08-17T14:00:00Z,292.99
2015-08-17T17:00:00Z,292.989
2015-08-17T20:00:00Z,292.989
2015-08-17T23:00:00Z,292.978
2015-08-18T02:00:00Z,292.978
2015-08-18T05:00:00Z,292.967
2015-08-18T08:00:00Z,292.967
2015-08-18T11:00:00Z,292.967
2015-08-18T14:00:00Z,292.967
2015-08-18T17:00:00Z,292.966
2015-08-18T20:00:00Z,292.956
2015-08-18T23:00:00Z,292.956
2015-08-19T02:00:00Z,292.945
2015-08-19T05:00:00Z,292.945
2015-08-19T08:00:00Z,292.944
2015-08-19T11:00:00Z,292.944
2015-08-19T14:00:00Z,292.944
2015-08-19T17:00:00Z,292.943
2015-08-19T20:00:00Z,292.943
2015-08-19T23:00:00Z,292.933
2015-08-20T02:00:00Z,292.932
2015-08-20T05:00:00Z,292.922
2015-08-20T08:00:00Z,292.921
2015-08-20T11:00:00Z,292.931
2015-08-20T14:00:00Z,292.931
2015-08-20T17:00:00Z,292.93
2015-08-20T20:00:00Z,292.92
2015-08-20T23:00:00Z,292.92
2015-08-21T02:00:00Z,292.919
2015-08-21T05:00:00Z,292.919
2015-08-21T08:00:00Z,292.918
2015-08-21T11:00:00Z,292.918
2015-08-21T14:00:00Z,292.918
2015-08-21T17:00:00Z,292.917
2015-08-21T20:00:00Z,292.917
2015-08-21T23:00:00Z,292.917
2015-08-22T02:00:00Z,292.906
2015-08-22T05:00:00Z,292.906
2015-08-22T08:00:00Z,292.905
2015-08-22T11:00:00Z,292.905
2015-08-22T14:00:00Z,292.905
2015-08-22T17:00:00Z,292.904
2015-08-22T20:00:00Z,292.894
2015-08-22T23:00:00Z,292.893
2015-08-23T02:00:00Z,292.883
2015-08-23T05:00:00Z,292.882
2015-08-23T08:00:00Z,292.882
2015-08-23T11:00:00Z,292.881
2015-08-23T14:00:00Z,292.881
2015-08-23T17:00:00Z,292.88
2015-08-23T20:00:00Z,292.88
2015-08-23T23:00:00Z,292.879
2015-08-24T02:00:00Z,292.869
2015-08-24T05:00:00Z,292.869
2015-08-24T08:00:00Z,292.868
2015-08-24T11:00:00Z,292.868
2015-08-24T14:00:00Z,292.857
2015-08-24T17:00:00Z,292.857
2015-08-24T20:00:00Z,292.847
2015-08-24T23:00:00Z,292.836
2015-08-25T02:00:00Z,292.836
2015-08-25T05:00:00Z,292.826
2015-08-25T08:00:00Z,292.825
2015-08-25T11:00:00Z,292.815
2015-08-25T14:00:00Z,292.814
2015-08-25T17:00:00Z,292.814
2015-08-25T20:00:00Z,292.804
2015-08-25T23:00:00Z,292.793
2015-08-26T02:00:00Z,292.793
2015-08-26T05:00:00Z,292.793
2015-08-26T08:00:00Z,292.782
2015-08-26T11:00:00Z,292.782
2015-08-26T14:00:00Z,292.781
2015-08-26T17:00:00Z,292.781
2015-08-26T20:00:00Z,292.781
2015-08-26T23:00:00Z,292.77
2015-08-27T02:00:00Z,292.76
2015-08-27T05:00:00Z,292.76
2015-08-27T08:00:00Z,292.759
2015-08-27T11:00:00Z,292.759
2015-08-27T14:00:00Z,292.759
2015-08-27T17:00:00Z,292.758
2015-08-27T20:00:00Z,292.748
2015-08-27T23:00:00Z,292.747
2015-08-28T02:00:00Z,292.737
2015-08-28T05:00:00Z,292.736
2015-08-28T08:00:00Z,292.736
2015-08-28T11:00:00Z,292.735
2015-08-28T14:00:00Z,292.734
2015-08-28T17:00:00Z,292.724
2015-08-28T20:00:00Z,292.723
2015-08-28T23:00:00Z,292.713
2015-08-29T02:00:00Z,292.712
2015-08-29T05:00:00Z,292.711
2015-08-29T08:00:00Z,292.701
2015-08-29T11:00:00Z,292.7
2015-08-29T14:00:00Z,292.699
